X : 1 if unit j processes task i starting at time t
    Size=1015, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :   0.0 :     1 : False :  True : Binary
    (0.305168, 'E') :   0.0 : 1.491242457783984 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.321498, 'A') :   0.1 : 0.242972957716976 :                1.0 : False :  True : NonNegativeReals
    (0.321498, 'D') :  0.05 : 0.192972957716974 :               0.95 : False :  True : NonNegativeReals
    (0.321498, 'E') :   0.0 : 1.514054084566008 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.333333, 'A') :   0.1 : 0.235385510590278 :                1.0 : False :  True : NonNegativeReals
    (0.333333, 'D') :  0.05 : 0.185385510590276 :               0.95 : False :  True : NonNegativeReals
    (0.333333, 'E') :   0.0 : 1.529228978819402 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.338501, 'A') :   0.1 : 0.232236552572395 :                1.0 : False :  True : NonNegativeReals
    (0.338501, 'D') :  0.05 : 0.182236552572392 :               0.95 : False :  True : NonNegativeReals
    (0.338501, 'E') :   0.0 : 1.535526894855169 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.354832, 'A') :   0.1 : 0.222882790176164 :                1.0 : False :  True : NonNegativeReals
    (0.354832, 'D') :  0.05 : 0.172882790176162 :               0.95 : False :  True : NonNegativeReals
    (0.354832, 'E') :   0.0 : 1.554234419647628 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.366667, 'A') :   0.1 : 0.216621825107273 :                1.0 : False :  True : NonNegativeReals
    (0.366667, 'D') :  0.05 : 0.166621825107271 :               0.95 : False :  True : NonNegativeReals
    (0.366667, 'E') :   0.0 : 1.566756349785408 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.371835, 'A') :   0.1 : 0.214012347075085 :                1.0 : False :  True : NonNegativeReals
    (0.371835, 'D') :  0.05 : 0.164012347075083 :               0.95 : False :  True : NonNegativeReals
    (0.371835, 'E') :   0.0 : 1.571975305849784 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.388165, 'A') :   0.1 : 0.206221240147608 :                1.0 : False :  True : NonNegativeReals
    (0.388165, 'D') :  0.05 : 0.156221240147606 :               0.95 : False :  True : NonNegativeReals
    (0.388165, 'E') :   0.0 : 1.587557519704737 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.4, 'A') :   0.1 : 0.200971676386386 :                1.0 : False :  True : NonNegativeReals
         (0.4, 'D') :  0.05 : 0.150971676386384 :               0.95 : False :  True : NonNegativeReals
         (0.4, 'E') :   0.0 : 1.598056647227178 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.405168, 'A') :   0.1 : 0.198775295435185 :                1.0 : False :  True : NonNegativeReals
    (0.405168, 'D') :  0.05 : 0.148775295435183 :               0.95 : False :  True : NonNegativeReals
    (0.405168, 'E') :   0.0 : 1.602449409129581 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.421498, 'A') :   0.1 : 0.192188266899716 :                1.0 : False :  True : NonNegativeReals
    (0.421498, 'D') :  0.05 : 0.142188266899714 :               0.95 : False :  True : NonNegativeReals
    (0.421498, 'E') :   0.0 : 1.615623466200517 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.433333, 'A') :   0.1 : 0.187724747933492 :                1.0 : False :  True : NonNegativeReals
    (0.433333, 'D') :  0.05 :  0.13772474793349 :               0.95 : False :  True : NonNegativeReals
    (0.433333, 'E') :   0.0 : 1.624550504132962 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.438501, 'A') :   0.1 : 0.185851112430522 :                1.0 : False :  True : NonNegativeReals
    (0.438501, 'D') :  0.05 :  0.13585111243052 :               0.95 : False :  True : NonNegativeReals
    (0.438501, 'E') :   0.0 : 1.628297775138902 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.454832, 'A') :   0.1 :  0.18021058197027 :                1.0 : False :  True : NonNegativeReals
    (0.454832, 'D') :  0.05 : 0.130210581970268 :               0.95 : False :  True : NonNegativeReals
    (0.454832, 'E') :   0.0 : 1.639578836059405 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.466667, 'A') :   0.1 : 0.176369873125718 :                1.0 : False :  True : NonNegativeReals
    (0.466667, 'D') :  0.05 : 0.126369873125716 :               0.95 : False :  True : NonNegativeReals
    (0.466667, 'E') :   0.0 : 1.647260253748505 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.471835, 'A') :   0.1 : 0.174753278819154 :                1.0 : False :  True : NonNegativeReals
    (0.471835, 'D') :  0.05 : 0.124753278819153 :               0.95 : False :  True : NonNegativeReals
    (0.471835, 'E') :   0.0 : 1.650493442361633 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.488165, 'A') :   0.1 : 0.169870568645907 :                1.0 : False :  True : NonNegativeReals
    (0.488165, 'D') :  0.05 : 0.119870568645905 :               0.95 : False :  True : NonNegativeReals
    (0.488165, 'E') :   0.0 : 1.660258862708127 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.5, 'A') :   0.1 : 0.166531938683062 :                1.0 : False :  True : NonNegativeReals
         (0.5, 'D') :  0.05 :  0.11653193868306 :               0.95 : False :  True : NonNegativeReals
         (0.5, 'E') :   0.0 : 1.666936122633813 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.505168, 'A') :   0.1 : 0.165123243435981 :                1.0 : False :  True : NonNegativeReals
    (0.505168, 'D') :  0.05 :  0.11512324343598 :               0.95 : False :  True : NonNegativeReals
    (0.505168, 'E') :   0.0 : 1.669753513127975 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.521498, 'A') :   0.1 : 0.160856308184955 :                1.0 : False :  True : NonNegativeReals
    (0.521498, 'D') :  0.05 : 0.110856308184954 :               0.95 : False :  True : NonNegativeReals
    (0.521498, 'E') :   0.0 : 1.678287383630026 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.533333, 'A') :   0.1 : 0.157928083674243 :                1.0 : False :  True : NonNegativeReals
    (0.533333, 'D') :  0.05 : 0.107928083674241 :               0.95 : False :  True : NonNegativeReals
    (0.533333, 'E') :   0.0 : 1.684143832651448 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.538501, 'A') :   0.1 : 0.156689915126533 :                1.0 : False :  True : NonNegativeReals
    (0.538501, 'D') :  0.05 : 0.106689915126531 :               0.95 : False :  True : NonNegativeReals
    (0.538501, 'E') :   0.0 : 1.686620169746868 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.554832, 'A') :   0.1 : 0.152930107118818 :                1.0 : False :  True : NonNegativeReals
    (0.554832, 'D') :  0.05 : 0.102930107118816 :               0.95 : False :  True : NonNegativeReals
    (0.554832, 'E') :   0.0 : 1.694139785762297 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.566667, 'A') :   0.1 : 0.150341641412705 :                1.0 : False :  True : NonNegativeReals
    (0.566667, 'D') :  0.05 : 0.100341641412703 :               0.95 : False :  True : NonNegativeReals
    (0.566667, 'E') :   0.0 : 1.699316717174519 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.571835, 'A') :   0.1 : 0.149245171691427 :                1.0 : False :  True : NonNegativeReals
    (0.571835, 'D') :  0.05 : 0.099245171691425 :               0.95 : False :  True : NonNegativeReals
    (0.571835, 'E') :   0.0 : 1.701509656617075 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.588165, 'A') :   0.1 : 0.145908259717885 :                1.0 : False :  True : NonNegativeReals
    (0.588165, 'D') :  0.05 : 0.095908259717883 :               0.95 : False :  True : NonNegativeReals
    (0.588165, 'E') :   0.0 : 1.708183480564158 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.6, 'A') :   0.1 : 0.143604421462791 :                1.0 : False :  True : NonNegativeReals
         (0.6, 'D') :  0.05 : 0.093604421462789 :               0.95 : False :  True : NonNegativeReals
         (0.6, 'E') :   0.0 : 1.712791157074343 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.605168, 'A') :   0.1 : 0.142626882796765 :                1.0 : False :  True : NonNegativeReals
    (0.605168, 'D') :  0.05 : 0.092626882796763 :               0.95 : False :  True : NonNegativeReals
    (0.605168, 'E') :   0.0 : 1.714746234406396 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.621498, 'A') :   0.1 : 0.139646044896908 :                1.0 : False :  True : NonNegativeReals
    (0.621498, 'D') :  0.05 : 0.089646044896907 :               0.95 : False :  True : NonNegativeReals
    (0.621498, 'E') :   0.0 : 1.720707910206107 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.633333, 'A') :   0.1 : 0.137582842873942 :                1.0 : False :  True : NonNegativeReals
    (0.633333, 'D') :  0.05 : 0.087582842873941 :               0.95 : False :  True : NonNegativeReals
    (0.633333, 'E') :   0.0 : 1.724834314252036 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.638501, 'A') :   0.1 : 0.136706094895814 :                1.0 : False :  True : NonNegativeReals
    (0.638501, 'D') :  0.05 : 0.086706094895812 :               0.95 : False :  True : NonNegativeReals
    (0.638501, 'E') :   0.0 : 1.726587810208293 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.654832, 'A') :   0.1 : 0.134027877048323 :                1.0 : False :  True : NonNegativeReals
    (0.654832, 'D') :  0.05 : 0.084027877048322 :               0.95 : False :  True : NonNegativeReals
    (0.654832, 'E') :   0.0 : 1.731944245903272 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.666667, 'A') :   0.1 : 0.132169937117259 :                1.0 : False :  True : NonNegativeReals
    (0.666667, 'D') :  0.05 : 0.082169937117258 :               0.95 : False :  True : NonNegativeReals
    (0.666667, 'E') :   0.0 : 1.735660125765398 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.671835, 'A') :   0.1 : 0.131379421001237 :                1.0 : False :  True : NonNegativeReals
    (0.671835, 'D') :  0.05 : 0.081379421001236 :               0.95 : False :  True : NonNegativeReals
    (0.671835, 'E') :   0.0 : 1.737241157997442 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.688165, 'A') :   0.1 : 0.128960761337287 :                1.0 : False :  True : NonNegativeReals
    (0.688165, 'D') :  0.05 : 0.078960761337286 :               0.95 : False :  True : NonNegativeReals
    (0.688165, 'E') :   0.0 : 1.742078477325341 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.7, 'A') :   0.1 : 0.127279453334772 :                1.0 : False :  True : NonNegativeReals
         (0.7, 'D') :  0.05 : 0.077279453334771 :               0.95 : False :  True : NonNegativeReals
         (0.7, 'E') :   0.0 : 1.745441093330368 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.705168, 'A') :   0.1 : 0.126563216053145 :                1.0 : False :  True : NonNegativeReals
    (0.705168, 'D') :  0.05 : 0.076563216053144 :               0.95 : False :  True : NonNegativeReals
    (0.705168, 'E') :   0.0 : 1.746873567893622 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.721498, 'A') :   0.1 : 0.124368709891686 :                1.0 : False :  True : NonNegativeReals
    (0.721498, 'D') :  0.05 : 0.074368709891685 :               0.95 : False :  True : NonNegativeReals
    (0.721498, 'E') :   0.0 : 1.751262580216537 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.733333, 'A') :   0.1 : 0.122840444254214 :                1.0 : False :  True : NonNegativeReals
    (0.733333, 'D') :  0.05 : 0.072840444254214 :               0.95 : False :  True : NonNegativeReals
    (0.733333, 'E') :   0.0 : 1.754319111491478 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.738501, 'A') :   0.1 : 0.122188690676927 :                1.0 : False :  True : NonNegativeReals
    (0.738501, 'D') :  0.05 : 0.072188690676926 :               0.95 : False :  True : NonNegativeReals
    (0.738501, 'E') :   0.0 : 1.755622618646053 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.754832, 'A') :   0.1 : 0.120189158448197 :                1.0 : False :  True : NonNegativeReals
    (0.754832, 'D') :  0.05 : 0.070189158448196 :               0.95 : False :  True : NonNegativeReals
    (0.754832, 'E') :   0.0 : 1.759621683103512 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.766667, 'A') :   0.1 : 0.118794336859765 :                1.0 : False :  True : NonNegativeReals
    (0.766667, 'D') :  0.05 : 0.068794336859764 :               0.95 : False :  True : NonNegativeReals
    (0.766667, 'E') :   0.0 : 1.762411326280374 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.771835, 'A') :   0.1 : 0.118199041868675 :                1.0 : False :  True : NonNegativeReals
    (0.771835, 'D') :  0.05 : 0.068199041868675 :               0.95 : False :  True : NonNegativeReals
    (0.771835, 'E') :   0.0 : 1.763601916262553 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.788165, 'A') :   0.1 : 0.116370124238592 :                1.0 : False :  True : NonNegativeReals
    (0.788165, 'D') :  0.05 : 0.066370124238591 :               0.95 : False :  True : NonNegativeReals
    (0.788165, 'E') :   0.0 : 1.767259751522719 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.8, 'A') :   0.1 : 0.115092348958655 :                1.0 : False :  True : NonNegativeReals
         (0.8, 'D') :  0.05 : 0.065092348958654 :               0.95 : False :  True : NonNegativeReals
         (0.8, 'E') :   0.0 : 1.769815302082589 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.805168, 'A') :   0.1 : 0.114546532538188 :                1.0 : False :  True : NonNegativeReals
    (0.805168, 'D') :  0.05 : 0.064546532538187 :               0.95 : False :  True : NonNegativeReals
    (0.805168, 'E') :   0.0 : 1.770906934923523 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.821498, 'A') :   0.1 : 0.112870296267187 :                1.0 : False :  True : NonNegativeReals
    (0.821498, 'D') :  0.05 : 0.062870296267186 :               0.95 : False :  True : NonNegativeReals
    (0.821498, 'E') :   0.0 : 1.774259407465524 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.833333, 'A') :   0.1 : 0.111699937652267 :                1.0 : False :  True : NonNegativeReals
    (0.833333, 'D') :  0.05 : 0.061699937652266 :               0.95 : False :  True : NonNegativeReals
    (0.833333, 'E') :   0.0 :  1.77660012469536 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.838501, 'A') :   0.1 : 0.111200173502869 :                1.0 : False :  True : NonNegativeReals
    (0.838501, 'D') :  0.05 : 0.061200173502868 :               0.95 : False :  True : NonNegativeReals
    (0.838501, 'E') :   0.0 : 1.777599652994157 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.854832, 'A') :   0.1 : 0.109664598696108 :                1.0 : False :  True : NonNegativeReals
    (0.854832, 'D') :  0.05 : 0.059664598696107 :               0.95 : False :  True : NonNegativeReals
    (0.854832, 'E') :   0.0 : 1.780670802607677 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.866667, 'A') :   0.1 : 0.108591356069705 :                1.0 : False :  True : NonNegativeReals
    (0.866667, 'D') :  0.05 : 0.058591356069704 :               0.95 : False :  True : NonNegativeReals
    (0.866667, 'E') :   0.0 : 1.782817287860481 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.871835, 'A') :   0.1 : 0.108137018032068 :                1.0 : False :  True : NonNegativeReals
    (0.871835, 'D') :  0.05 : 0.058137018032068 :               0.95 : False :  True : NonNegativeReals
    (0.871835, 'E') :   0.0 : 1.783725963935754 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.888165, 'A') :   0.1 : 0.106722077183808 :                1.0 : False :  True : NonNegativeReals
    (0.888165, 'D') :  0.05 : 0.056722077183807 :               0.95 : False :  True : NonNegativeReals
    (0.888165, 'E') :   0.0 : 1.786555845632274 : 1.8000000000000003 : False :  True : NonNegativeReals
         (0.9, 'A') :   0.1 : 0.105731687957597 :                1.0 : False :  True : NonNegativeReals
         (0.9, 'D') :  0.05 : 0.055731687957597 :               0.95 : False :  True : NonNegativeReals
         (0.9, 'E') :   0.0 : 1.788536624084692 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.905168, 'A') :   0.1 : 0.105313833358408 :                1.0 : False :  True : NonNegativeReals
    (0.905168, 'D') :  0.05 : 0.055313833358408 :               0.95 : False :  True : NonNegativeReals
    (0.905168, 'E') :   0.0 : 1.789372333283069 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.921498, 'A') :   0.1 : 0.104103069914168 :                1.0 : False :  True : NonNegativeReals
    (0.921498, 'D') :  0.05 : 0.054103069914168 :               0.95 : False :  True : NonNegativeReals
    (0.921498, 'E') :   0.0 : 1.791793860171549 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.933333, 'A') :   0.1 : 0.103323821603551 :                1.0 : False :  True : NonNegativeReals
    (0.933333, 'D') :  0.05 : 0.053323821603551 :               0.95 : False :  True : NonNegativeReals
    (0.933333, 'E') :   0.0 :  1.79335235679278 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.938501, 'A') :   0.1 : 0.103007419591921 :                1.0 : False :  True : NonNegativeReals
    (0.938501, 'D') :  0.05 :  0.05300741959192 :               0.95 : False :  True : NonNegativeReals
    (0.938501, 'E') :   0.0 : 1.793985160816041 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.954832, 'A') :   0.1 : 0.102086012546531 :                1.0 : False :  True : NonNegativeReals
    (0.954832, 'D') :  0.05 : 0.052086012546531 :               0.95 : False :  True : NonNegativeReals
    (0.954832, 'E') :   0.0 : 1.795827974906819 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.966667, 'A') :   0.1 : 0.101482400393037 :                1.0 : False :  True : NonNegativeReals
    (0.966667, 'D') :  0.05 : 0.051482400393037 :               0.95 : False :  True : NonNegativeReals
    (0.966667, 'E') :   0.0 : 1.797035199213803 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.971835, 'A') :   0.1 : 0.101233208459768 :                1.0 : False :  True : NonNegativeReals
    (0.971835, 'D') :  0.05 : 0.051233208459768 :               0.95 : False :  True : NonNegativeReals
    (0.971835, 'E') :   0.0 : 1.797533583080368 : 1.8000000000000003 : False :  True : NonNegativeReals
    (0.988165, 'A') :   0.1 : 0.100494714843707 :                1.0 : False :  True : NonNegativeReals
    (0.988165, 'D') :  0.05 : 0.050494714843707 :               0.95 : False :  True : NonNegativeReals
    (0.988165, 'E') :   0.0 : 1.799010570312414 : 1.8000000000000003 : False :  True : NonNegativeReals
           (1, 'A') :   0.1 :               0.1 :                1.0 : False :  True : NonNegativeReals
           (1, 'D') :  0.05 :              0.05 :               0.95 : False :  True : NonNegativeReals
           (1, 'E') :   0.0 :               1.8 : 1.8000000000000003 : False :  True : NonNegativeReals

TRvar_(R2,R_small) : Reactor temperatrue profile [K]
    Size=91, Index=N_R2_R_small
    Key      : Lower : Value             : Upper : Fixed : Stale : Domain
           0 :   295 :             300.0 :   370 : False :  True : NonNegativeReals
    0.005168 :   295 : 300.6462894041101 :   370 : False :  True : NonNegativeReals
    0.021498 :   295 : 305.6599462926338 :   370 : False :  True : NonNegativeReals
    0.033333 :   295 : 310.3665524807817 :   370 : False :  True : NonNegativeReals
    0.038501 :   295 : 312.3386906934287 :   370 : False :  True : NonNegativeReals
    0.054832 :   295 : 318.2621141041514 :   370 : False :  True : NonNegativeReals
    0.066667 :   295 : 322.2213469775177 :   370 : False :  True : NonNegativeReals
    0.071835 :   295 : 323.8138198804831 :   370 : False :  True : NonNegativeReals
    0.088165 :   295 :  328.722853462841 :   370 : False :  True : NonNegativeReals
         0.1 :   295 : 331.7959532318546 :   370 : False :  True : NonNegativeReals
    0.105168 :   295 : 332.8998768330571 :   370 : False :  True : NonNegativeReals
    0.121498 :   295 :   335.79679336309 :   370 : False :  True : NonNegativeReals
    0.133333 :   295 : 337.5649788975337 :   370 : False :  True : NonNegativeReals
    0.138501 :   295 : 338.2994359654934 :   370 : False :  True : NonNegativeReals
    0.154832 :   295 : 340.4910511980219 :   370 : False :  True : NonNegativeReals
    0.166667 :   295 : 341.9734963606844 :   370 : False :  True : NonNegativeReals
    0.171835 :   295 : 342.5739170190149 :   370 : False :  True : NonNegativeReals
    0.188165 :   295 : 344.5062196326554 :   370 : False :  True : NonNegativeReals
         0.2 :   295 : 345.7365674526401 :   370 : False :  True : NonNegativeReals
    0.205168 :   295 :  346.167830751751 :   370 : False :  True : NonNegativeReals
    0.221498 :   295 : 347.2568869739108 :   370 : False :  True : NonNegativeReals
    0.233333 :   295 : 347.9018561248905 :   370 : False :  True : NonNegativeReals
    0.238501 :   295 : 348.1706414504764 :   370 : False :  True : NonNegativeReals
    0.254832 :   295 : 348.9832128219944 :   370 : False :  True : NonNegativeReals
    0.266667 :   295 : 349.5453607786134 :   370 : False :  True : NonNegativeReals
    0.271835 :   295 : 349.7659005157337 :   370 : False :  True : NonNegativeReals
    0.288165 :   295 : 350.5511285996287 :   370 : False :  True : NonNegativeReals
         0.3 :   295 : 351.0302427890343 :   370 : False :  True : NonNegativeReals
    0.305168 :   295 : 351.1633323930506 :   370 : False :  True : NonNegativeReals
    0.321498 :   295 : 351.3747326775213 :   370 : False :  True : NonNegativeReals
    0.333333 :   295 : 351.4205984565381 :   370 : False :  True : NonNegativeReals
    0.338501 :   295 : 351.4324294042709 :   370 : False :  True : NonNegativeReals
    0.354832 :   295 :  351.452798600624 :   370 : False :  True : NonNegativeReals
    0.366667 :   295 : 351.4587532978723 :   370 : False :  True : NonNegativeReals
    0.371835 :   295 : 351.4606509563399 :   370 : False :  True : NonNegativeReals
    0.388165 :   295 : 351.4651195505788 :   370 : False :  True : NonNegativeReals
         0.4 :   295 : 351.4675097772226 :   370 : False :  True : NonNegativeReals
    0.405168 :   295 : 351.4684629768636 :   370 : False :  True : NonNegativeReals
    0.421498 :   295 : 351.4712263883193 :   370 : False :  True : NonNegativeReals
    0.433333 :   295 : 351.4730502276142 :   370 : False :  True : NonNegativeReals
    0.438501 :   295 : 351.4738123930085 :   370 : False :  True : NonNegativeReals
    0.454832 :   295 : 351.4761004794701 :   370 : False :  True : NonNegativeReals
    0.466667 :   295 :  351.477655666534 :   370 : False :  True : NonNegativeReals
    0.471835 :   295 : 351.4783102584243 :   370 : False :  True : NonNegativeReals
    0.488165 :   295 : 351.4802878302508 :   370 : False :  True : NonNegativeReals
         0.5 :   295 : 351.4816406502139 :   370 : False :  True : NonNegativeReals
    0.505168 :   295 : 351.4822116620561 :   370 : False :  True : NonNegativeReals
    0.521498 :   295 : 351.4839420343892 :   370 : False :  True : NonNegativeReals
    0.533333 :   295 : 351.4851302155325 :   370 : False :  True : NonNegativeReals
    0.538501 :   295 : 351.4856327991853 :   370 : False :  True : NonNegativeReals
    0.554832 :   295 : 351.4871595720059 :   370 : False :  True : NonNegativeReals
    0.566667 :   295 : 351.4882112454154 :   370 : False :  True : NonNegativeReals
    0.571835 :   295 : 351.4886568688033 :   370 : False :  True : NonNegativeReals
    0.588165 :   295 : 351.4900135417829 :   370 : False :  True : NonNegativeReals
         0.6 :   295 : 351.4909506399973 :   370 : False :  True : NonNegativeReals
    0.605168 :   295 : 351.4913483663433 :   370 : False :  True : NonNegativeReals
    0.621498 :   295 : 351.4925615585556 :   370 : False :  True : NonNegativeReals
    0.633333 :   295 : 351.4934016231206 :   370 : False :  True : NonNegativeReals
    0.638501 :   295 : 351.4937586902597 :   370 : False :  True : NonNegativeReals
    0.654832 :   295 : 351.4948497448497 :   370 : False :  True : NonNegativeReals
    0.666667 :   295 : 351.4956069132905 :   370 : False :  True : NonNegativeReals
    0.671835 :   295 : 351.4958441935004 :   370 : False :  True : NonNegativeReals
    0.688165 :   295 : 351.4970239950575 :   370 : False :  True : NonNegativeReals
         0.7 :   295 : 351.4975537958337 :   370 : False :  True : NonNegativeReals
    0.705168 :   295 : 351.4974778615688 :   370 : False :  True : NonNegativeReals
    0.721498 :   295 : 351.4963678597315 :   370 : False :  True : NonNegativeReals
    0.733333 :   295 : 351.4951062923514 :   370 : False :  True : NonNegativeReals
    0.738501 :   295 : 351.4945162135315 :   370 : False :  True : NonNegativeReals
    0.754832 :   295 : 351.4925599948097 :   370 : False :  True : NonNegativeReals
    0.766667 :   295 :  351.491085577284 :   370 : False :  True : NonNegativeReals
    0.771835 :   295 : 351.4847324435282 :   370 : False :  True : NonNegativeReals
    0.788165 :   295 :  351.495642691529 :   370 : False :  True : NonNegativeReals
         0.8 :   295 : 351.4836419329308 :   370 : False :  True : NonNegativeReals
    0.805168 :   295 : 351.4582628283871 :   370 : False :  True : NonNegativeReals
    0.821498 :   295 : 351.3220629815291 :   370 : False :  True : NonNegativeReals
    0.833333 :   295 : 351.1949316978352 :   370 : False :  True : NonNegativeReals
    0.838501 :   295 : 351.1373703867809 :   370 : False :  True : NonNegativeReals
    0.854832 :   295 : 350.9514984443073 :   370 : False :  True : NonNegativeReals
    0.866667 :   295 : 350.8149414247952 :   370 : False :  True : NonNegativeReals
    0.871835 :   295 : 350.4408047373381 :   370 : False :  True : NonNegativeReals
    0.888165 :   295 : 350.9708032949815 :   370 : False :  True : NonNegativeReals
         0.9 :   295 : 350.2527735941935 :   370 : False :  True : NonNegativeReals
    0.905168 :   295 : 348.8482811206332 :   370 : False :  True : NonNegativeReals
    0.921498 :   295 : 342.8243125492324 :   370 : False :  True : NonNegativeReals
    0.933333 :   295 : 338.1948751777094 :   370 : False :  True : NonNegativeReals
    0.938501 :   295 : 336.3506846641138 :   370 : False :  True : NonNegativeReals
    0.954832 :   295 : 331.0398522003571 :   370 : False :  True : NonNegativeReals
    0.966667 :   295 :   327.66341987382 :   370 : False :  True : NonNegativeReals
    0.971835 :   295 :  326.307282659302 :   370 : False :  True : NonNegativeReals
    0.988165 :   295 : 322.4416182526474 :   370 : False :  True : NonNegativeReals
           1 :   295 :             320.0 :   370 : False :  True : NonNegativeReals

TJvar_(R2,R_small) : Jacket temperature profile [K]
    Size=91, Index=N_R2_R_small
    Key      : Lower : Value             : Upper : Fixed : Stale : Domain
           0 :   295 :             300.0 :   370 : False :  True : NonNegativeReals
    0.005168 :   295 : 309.1499516636912 :   370 : False :  True : NonNegativeReals
    0.021498 :   295 : 324.0334034236221 :   370 : False :  True : NonNegativeReals
    0.033333 :   295 : 328.4266542776259 :   370 : False :  True : NonNegativeReals
    0.038501 :   295 : 330.1175219027973 :   370 : False :  True : NonNegativeReals
    0.054832 :   295 : 334.6133217414657 :   370 : False :  True : NonNegativeReals
    0.066667 :   295 : 337.3614566589466 :   370 : False :  True : NonNegativeReals
    0.071835 :   295 : 338.3727675169724 :   370 : False :  True : NonNegativeReals
    0.088165 :   295 : 342.0657441485401 :   370 : False :  True : NonNegativeReals
         0.1 :   295 : 342.6853853674412 :   370 : False :  True : NonNegativeReals
    0.105168 :   295 : 342.4523570037136 :   370 : False :  True : NonNegativeReals
    0.121498 :   295 : 343.1785813643902 :   370 : False :  True : NonNegativeReals
    0.133333 :   295 : 344.3540535567803 :   370 : False :  True : NonNegativeReals
    0.138501 :   295 : 344.8798257513731 :   370 : False :  True : NonNegativeReals
    0.154832 :   295 :  346.540717938807 :   370 : False :  True : NonNegativeReals
    0.166667 :   295 : 347.7084243973064 :   370 : False :  True : NonNegativeReals
    0.171835 :   295 : 348.1327263427206 :   370 : False :  True : NonNegativeReals
    0.188165 :   295 : 349.8476070306265 :   370 : False :  True : NonNegativeReals
         0.2 :   295 : 350.0511846988361 :   370 : False :  True : NonNegativeReals
    0.205168 :   295 : 349.8542899977367 :   370 : False :  True : NonNegativeReals
    0.221498 :   295 : 349.9551812414715 :   370 : False :  True : NonNegativeReals
    0.233333 :   295 : 350.3763301687311 :   370 : False :  True : NonNegativeReals
    0.238501 :   295 :  350.578303446163 :   370 : False :  True : NonNegativeReals
    0.254832 :   295 : 351.2472187537355 :   370 : False :  True : NonNegativeReals
    0.266667 :   295 : 351.7394046069885 :   370 : False :  True : NonNegativeReals
